0.5503338836674923	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.6299407883487123	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.5527707983925666	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.40994579587496144	0.5	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.5527707983925666	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.6666666666666669	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.6299407883487123	1.0	1.0	1.0	1.0	1.0
0.6299407883487123	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.669438681395203	1.0	1.0	1.0	1.0	1.0
0.7106690545187015	1.0	1.0	1.0	1.0	1.0
0.6488856845230502	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.7817359599705717	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.531368931324057	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.7276068751089987	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.7276068751089987	1.0	1.0	1.0	1.0	1.0
0.4001633653325208	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.7778444682625972	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.7333587976225692	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.6068660849090084	1.0	1.0	1.0	1.0	1.0
0.6969709469904514	1.0	1.0	1.0	1.0	1.0
0.6080689921050603	1.0	1.0	1.0	1.0	1.0
0.7333587976225692	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.7778444682625972	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.7333587976225692	1.0	1.0	1.0	1.0	1.0
0.5500190982169267	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.7791937224739798	1.0	1.0	1.0	1.0	1.0
0.6068660849090084	1.0	1.0	1.0	1.0	1.0
0.6969320524371696	1.0	1.0	1.0	1.0	1.0
0.5882352941176471	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.6080689921050603	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.7333587976225692	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.7276068751089987	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.7778444682625972	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.7333587976225692	1.0	1.0	1.0	1.0	1.0
0.5500190982169267	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.7791937224739798	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
0.6068660849090084	1.0	1.0	1.0	1.0	1.0
0.6969709469904514	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.6969320524371696	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.7333587976225692	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.7669649888473705	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.7938841860374445	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.7778444682625972	1.0	1.0	1.0	1.0	1.0
0.8246211251235324	1.0	1.0	1.0	1.0	1.0
0.8911327886790069	1.0	1.0	1.0	1.0	1.0
0.5500190982169267	1.0	1.0	1.0	1.0	1.0
0.7333587976225692	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.7206037585776721	1.0	1.0	1.0	1.0	1.0
0.9146591207600475	1.0	1.0	1.0	1.0	1.0
